kind,section,rva,va,size,base,name
PUB,.text,0x000a62b6,0x004a62b6,34,zlib_memcpy,___zlib_memcpy
PUB,.text,0x000a62d8,0x004a62d8,25,zlib_free,___zlib_free
PUB,.text,0x000a62f1,0x004a62f1,34,zlib_calloc,___zlib_calloc
PUB,.text,0x000a6313,0x004a6313,19,inflate_codes_free,_inflate_codes_free
PUB,.text,0x000a6326,0x004a6326,1805,inflate_codes,_inflate_codes
PUB,.text,0x000a6a33,0x004a6a33,56,inflate_codes_new,_inflate_codes_new
PUB,.text,0x000a6a6b,0x004a6a6b,256,inflate_flush,_inflate_flush
PUB,.text,0x000a6b6b,0x004a6b6b,50,inflate_trees_fixed,_inflate_trees_fixed
PUB,.text,0x000a6b9d,0x004a6b9d,314,inflate_trees_dynamic,_inflate_trees_dynamic
PUB,.text,0x000a6cd7,0x004a6cd7,1275,inflate_trees_bits,_inflate_trees_bits
PUB,.text,0x000a71d2,0x004a71d2,6,RtlUnwind@16,_RtlUnwind@16
PUB,.text,0x000a71d8,0x004a71d8,163,jpeg_finish_decompress,_jpeg_finish_decompress
PUB,.text,0x000a727b,0x004a727b,154,jpeg_consume_input,_jpeg_consume_input
PUB,.text,0x000a7315,0x004a7315,524,jpeg_read_header,_jpeg_read_header
PUB,.text,0x000a7521,0x004a7521,11,jpeg_destroy_decompress,_jpeg_destroy_decompress
PUB,.text,0x000a752c,0x004a752c,218,jpeg_CreateDecompress,_jpeg_CreateDecompress
PUB,.text,0x000a7606,0x004a7606,208,jinit_marker_reader,_jinit_marker_reader
PUB,.text,0x000a76d6,0x004a76d6,6251,jpeg_resync_to_restart,_jpeg_resync_to_restart
PUB,.text,0x000a8f41,0x004a8f41,321,jpeg_read_scanlines,_jpeg_read_scanlines
PUB,.text,0x000a9082,0x004a9082,195,jpeg_start_decompress,_jpeg_start_decompress
PUB,.text,0x000a9145,0x004a9145,26,png_set_error_fn,_png_set_error_fn
PUB,.text,0x000a915f,0x004a915f,96,png_chunk_warning,_png_chunk_warning
PUB,.text,0x000a91bf,0x004a91bf,212,png_chunk_error,_png_chunk_error
PUB,.text,0x000a9293,0x004a9293,61,png_warning,_png_warning
PUB,.text,0x000a92d0,0x004a92d0,146,png_error,_png_error
PUB,.text,0x000a9362,0x004a9362,31,png_init_mmx_flags,_png_init_mmx_flags
PUB,.text,0x000a9381,0x004a9381,85,png_handle_as_unknown,_png_handle_as_unknown
PUB,.text,0x000a93d6,0x004a93d6,87,png_info_destroy,_png_info_destroy
PUB,.text,0x000a942d,0x004a942d,910,png_free_data,_png_free_data
PUB,.text,0x000a97bb,0x004a97bb,61,png_create_info_struct,_png_create_info_struct
PUB,.text,0x000a97f8,0x004a97f8,85,png_calculate_crc,_png_calculate_crc
PUB,.text,0x000a984d,0x004a984d,27,png_reset_crc,_png_reset_crc
PUB,.text,0x000a9868,0x004a9868,16,png_zfree,_png_zfree
PUB,.text,0x000a9878,0x004a9878,84,png_zalloc,_png_zalloc
PUB,.text,0x000a98cc,0x004a98cc,103,png_sig_cmp,_png_sig_cmp
PUB,.text,0x000a9933,0x004a9933,576,png_read_destroy,_png_read_destroy
PUB,.text,0x000a9b73,0x004a9b73,230,png_destroy_read_struct,_png_destroy_read_struct
PUB,.text,0x000a9c59,0x004a9c59,1031,png_read_end,_png_read_end
PUB,.text,0x000aa060,0x004aa060,86,png_read_image,_png_read_image
PUB,.text,0x000aa0b6,0x004aa0b6,1127,png_read_row,_png_read_row
PUB,.text,0x000aa51d,0x004aa51d,48,png_read_update_info,_png_read_update_info
PUB,.text,0x000aa54d,0x004aa54d,1227,png_read_info,_png_read_info
PUB,.text,0x000aaa18,0x004aaa18,391,png_create_read_struct_2,_png_create_read_struct_2
PUB,.text,0x000aab9f,0x004aab9f,31,png_create_read_struct,_png_create_read_struct
PUB,.text,0x000aabbe,0x004aabbe,66,png_set_read_fn,_png_set_read_fn
PUB,.text,0x000aac00,0x004aac00,43,png_read_data,_png_read_data
PUB,.text,0x000aac2b,0x004aac2b,106,png_get_tRNS,_png_get_tRNS
PUB,.text,0x000aac95,0x004aac95,58,png_get_PLTE,_png_get_PLTE
PUB,.text,0x000aaccf,0x004aaccf,240,png_get_IHDR,_png_get_IHDR
PUB,.text,0x000aadbf,0x004aadbf,45,png_get_hIST,_png_get_hIST
PUB,.text,0x000aadec,0x004aadec,48,png_get_sRGB,_png_get_sRGB
PUB,.text,0x000aae1c,0x004aae1c,43,png_get_gAMA,_png_get_gAMA
PUB,.text,0x000aae47,0x004aae47,45,png_get_bKGD,_png_get_bKGD
PUB,.text,0x000aae74,0x004aae74,41,png_get_y_offset_pixels,_png_get_y_offset_pixels
PUB,.text,0x000aae9d,0x004aae9d,41,png_get_x_offset_pixels,_png_get_x_offset_pixels
PUB,.text,0x000aaec6,0x004aaec6,41,png_get_y_offset_microns,_png_get_y_offset_microns
PUB,.text,0x000aaeef,0x004aaeef,41,png_get_x_offset_microns,_png_get_x_offset_microns
PUB,.text,0x000aaf18,0x004aaf18,26,png_get_valid,_png_get_valid
PUB,.text,0x000aaf32,0x004aaf32,293,png_set_unknown_chunks,_png_set_unknown_chunks
PUB,.text,0x000ab057,0x004ab057,265,png_set_sPLT,_png_set_sPLT
PUB,.text,0x000ab160,0x004ab160,144,png_set_tRNS,_png_set_tRNS
PUB,.text,0x000ab1f0,0x004ab1f0,56,png_set_tIME,_png_set_tIME
PUB,.text,0x000ab228,0x004ab228,482,png_set_text,_png_set_text
PUB,.text,0x000ab40a,0x004ab40a,163,png_set_iCCP,_png_set_iCCP
PUB,.text,0x000ab4ad,0x004ab4ad,506,png_set_sRGB_gAMA_and_cHRM,_png_set_sRGB_gAMA_and_cHRM
PUB,.text,0x000ab6a7,0x004ab6a7,31,png_set_sRGB,_png_set_sRGB
PUB,.text,0x000ab6c6,0x004ab6c6,42,png_set_sBIT,_png_set_sBIT
PUB,.text,0x000ab6f0,0x004ab6f0,133,png_set_PLTE,_png_set_PLTE
PUB,.text,0x000ab775,0x004ab775,45,png_set_pHYs,_png_set_pHYs
PUB,.text,0x000ab7a2,0x004ab7a2,77,png_set_sCAL,_png_set_sCAL
PUB,.text,0x000ab7ef,0x004ab7ef,290,png_set_pCAL,_png_set_pCAL
PUB,.text,0x000ab911,0x004ab911,45,png_set_oFFs,_png_set_oFFs
PUB,.text,0x000ab93e,0x004ab93e,523,png_set_IHDR,_png_set_IHDR
PUB,.text,0x000abb49,0x004abb49,131,png_set_hIST,_png_set_hIST
PUB,.text,0x000abbcc,0x004abbcc,79,png_set_gAMA_fixed,_png_set_gAMA_fixed
PUB,.text,0x000abc1b,0x004abc1b,136,png_set_gAMA,_png_set_gAMA
PUB,.text,0x000abca3,0x004abca3,327,png_set_cHRM_fixed,_png_set_cHRM_fixed
PUB,.text,0x000abdea,0x004abdea,625,png_set_cHRM,_png_set_cHRM
PUB,.text,0x000ac05b,0x004ac05b,42,png_set_bKGD,_png_set_bKGD
PUB,.text,0x000ac085,0x004ac085,270,png_do_read_intrapixel,_png_do_read_intrapixel
PUB,.text,0x000ac193,0x004ac193,2049,png_build_gamma_table,_png_build_gamma_table
PUB,.text,0x000ac994,0x004ac994,284,png_do_dither,_png_do_dither
PUB,.text,0x000acab0,0x004acab0,1037,png_do_expand,_png_do_expand
PUB,.text,0x000acebd,0x004acebd,593,png_do_expand_palette,_png_do_expand_palette
PUB,.text,0x000ad10e,0x004ad10e,1140,png_do_gamma,_png_do_gamma
PUB,.text,0x000ad582,0x004ad582,4862,png_do_background,_png_do_background
PUB,.text,0x000ae880,0x004ae880,1978,png_do_rgb_to_gray,_png_do_rgb_to_gray
PUB,.text,0x000af03a,0x004af03a,362,png_do_gray_to_rgb,_png_do_gray_to_rgb
PUB,.text,0x000af1a4,0x004af1a4,724,png_do_read_filler,_png_do_read_filler
PUB,.text,0x000af478,0x004af478,181,png_do_read_invert_alpha,_png_do_read_invert_alpha
PUB,.text,0x000af52d,0x004af52d,259,png_do_read_swap_alpha,_png_do_read_swap_alpha
PUB,.text,0x000af630,0x004af630,409,png_do_unshift,_png_do_unshift
PUB,.text,0x000af7c9,0x004af7c9,268,png_do_unpack,_png_do_unpack
PUB,.text,0x000af8d5,0x004af8d5,1158,png_do_read_transformations,_png_do_read_transformations
PUB,.text,0x000afd5b,0x004afd5b,411,png_read_transform_info,_png_read_transform_info
PUB,.text,0x000afef6,0x004afef6,3611,png_init_read_transformations,_png_init_read_transformations
PUB,.text,0x000b0d11,0x004b0d11,12,png_set_gray_to_rgb,_png_set_gray_to_rgb
PUB,.text,0x000b0d1d,0x004b0d1d,93,png_set_gamma,_png_set_gamma
PUB,.text,0x000b0d7a,0x004b0d7a,2472,png_set_dither,_png_set_dither
PUB,.text,0x000b1722,0x004b1722,12,png_set_strip_16,_png_set_strip_16
PUB,.text,0x000b172e,0x004b172e,189,png_do_bgr,_png_do_bgr
PUB,.text,0x000b17eb,0x004b17eb,441,png_do_strip_filler,_png_do_strip_filler
PUB,.text,0x000b19a4,0x004b19a4,81,png_do_packswap,_png_do_packswap
PUB,.text,0x000b19f5,0x004b19f5,48,png_do_swap,_png_do_swap
PUB,.text,0x000b1a25,0x004b1a25,123,png_do_invert,_png_do_invert
PUB,.text,0x000b1aa0,0x004b1aa0,88,png_set_filler,_png_set_filler
PUB,.text,0x000b1af8,0x004b1af8,27,png_set_interlace_handling,_png_set_interlace_handling
PUB,.text,0x000b1b13,0x004b1b13,25,png_set_packing,_png_set_packing
PUB,.text,0x000b1b2c,0x004b1b2c,9,png_set_bgr,_png_set_bgr
PUB,.text,0x000b1b35,0x004b1b35,35,png_set_mem_fn,_png_set_mem_fn
PUB,.text,0x000b1b58,0x004b1b58,46,png_memset_check,_png_memset_check
PUB,.text,0x000b1b86,0x004b1b86,46,png_memcpy_check,_png_memcpy_check
PUB,.text,0x000b1bb4,0x004b1bb4,54,png_free,_png_free
PUB,.text,0x000b1bea,0x004b1bea,92,png_malloc,_png_malloc
PUB,.text,0x000b1c46,0x004b1c46,75,png_destroy_struct_2,_png_destroy_struct_2
PUB,.text,0x000b1c91,0x004b1c91,16,png_destroy_struct,_png_destroy_struct
PUB,.text,0x000b1ca1,0x004b1ca1,139,png_create_struct_2,_png_create_struct_2
PUB,.text,0x000b1d2c,0x004b1d2c,1154,inflate_fast,_inflate_fast
PUB,.text,0x000b21ae,0x004b21ae,31,jpeg_alloc_huff_table,_jpeg_alloc_huff_table
PUB,.text,0x000b21cd,0x004b21cd,31,jpeg_alloc_quant_table,_jpeg_alloc_quant_table
PUB,.text,0x000b21ec,0x004b21ec,31,jpeg_destroy,_jpeg_destroy
PUB,.text,0x000b220b,0x004b220b,67,jpeg_abort,_jpeg_abort
PUB,.text,0x000b224e,0x004b224e,29,libjpeg_memset,___libjpeg_memset
PUB,.text,0x000b226b,0x004b226b,34,libjpeg_memcpy,___libjpeg_memcpy
PUB,.text,0x000b228d,0x004b228d,25,libjpeg_free,___libjpeg_free
PUB,.text,0x000b22a6,0x004b22a6,29,libjpeg_malloc,___libjpeg_malloc
PUB,.text,0x000b22c3,0x004b22c3,2802,jinit_memory_mgr,_jinit_memory_mgr
PUB,.text,0x000b2db5,0x004b2db5,1427,jinit_input_controller,_jinit_input_controller
PUB,.text,0x000b3348,0x004b3348,19,jzero_far,_jzero_far
PUB,.text,0x000b335b,0x004b335b,25,jcopy_block_row,_jcopy_block_row
PUB,.text,0x000b3374,0x004b3374,73,jcopy_sample_rows,_jcopy_sample_rows
PUB,.text,0x000b33bd,0x004b33bd,27,jround_up,_jround_up
PUB,.text,0x000b33d8,0x004b33d8,15,jdiv_round_up,_jdiv_round_up
PUB,.text,0x000b33e7,0x004b33e7,1087,jinit_master_decompress,_jinit_master_decompress
PUB,.text,0x000b3826,0x004b3826,623,jpeg_calc_output_dimensions,_jpeg_calc_output_dimensions
PUB,.text,0x000b3a95,0x004b3a95,11,libpng_abs,___libpng_abs
PUB,.text,0x000b3aa0,0x004b3aa0,389,libpng_strtod,___libpng_strtod
PUB,.text,0x000b3c25,0x004b3c25,29,libpng_memset,___libpng_memset
PUB,.text,0x000b3c42,0x004b3c42,47,libpng_memcmp,___libpng_memcmp
PUB,.text,0x000b3c71,0x004b3c71,30,libpng_strcpy,___libpng_strcpy
PUB,.text,0x000b3c8f,0x004b3c8f,18,libpng_strlen,___libpng_strlen
PUB,.text,0x000b3ca1,0x004b3ca1,34,libpng_memcpy,___libpng_memcpy
PUB,.text,0x000b3cc3,0x004b3cc3,25,libpng_free,___libpng_free
PUB,.text,0x000b3cdc,0x004b3cdc,29,libpng_malloc,___libpng_malloc
PUB,.text,0x000b3cf9,0x004b3cf9,642,png_read_start_row,_png_read_start_row
PUB,.text,0x000b3f7b,0x004b3f7b,684,png_read_finish_row,_png_read_finish_row
PUB,.text,0x000b4227,0x004b4227,469,png_read_filter_row,_png_read_filter_row
PUB,.text,0x000b43fc,0x004b43fc,1117,png_do_read_interlace,_png_do_read_interlace
PUB,.text,0x000b4859,0x004b4859,773,png_combine_row,_png_combine_row
PUB,.text,0x000b4b5e,0x004b4b5e,112,png_check_chunk_name,_png_check_chunk_name
PUB,.text,0x000b4bce,0x004b4bce,322,png_handle_unknown,_png_handle_unknown
PUB,.text,0x000b4d10,0x004b4d10,291,png_handle_zTXt,_png_handle_zTXt
PUB,.text,0x000b4e33,0x004b4e33,205,png_handle_tEXt,_png_handle_tEXt
PUB,.text,0x000b4f00,0x004b4f00,234,png_handle_tIME,_png_handle_tIME
PUB,.text,0x000b4fea,0x004b4fea,389,png_handle_sCAL,_png_handle_sCAL
PUB,.text,0x000b516f,0x004b516f,576,png_handle_pCAL,_png_handle_pCAL
PUB,.text,0x000b53af,0x004b53af,261,png_handle_oFFs,_png_handle_oFFs
PUB,.text,0x000b54b4,0x004b54b4,261,png_handle_pHYs,_png_handle_pHYs
PUB,.text,0x000b55b9,0x004b55b9,266,png_handle_hIST,_png_handle_hIST
PUB,.text,0x000b56c3,0x004b56c3,532,png_handle_bKGD,_png_handle_bKGD
PUB,.text,0x000b58d7,0x004b58d7,537,png_handle_tRNS,_png_handle_tRNS
PUB,.text,0x000b5af0,0x004b5af0,525,png_handle_sPLT,_png_handle_sPLT
PUB,.text,0x000b5cfd,0x004b5cfd,433,png_handle_iCCP,_png_handle_iCCP
PUB,.text,0x000b5eae,0x004b5eae,493,png_handle_sRGB,_png_handle_sRGB
PUB,.text,0x000b609b,0x004b609b,1561,png_handle_cHRM,_png_handle_cHRM
PUB,.text,0x000b66b4,0x004b66b4,346,png_handle_sBIT,_png_handle_sBIT
PUB,.text,0x000b680e,0x004b680e,346,png_handle_gAMA,_png_handle_gAMA
PUB,.text,0x000b6968,0x004b6968,71,png_handle_IEND,_png_handle_IEND
PUB,.text,0x000b69af,0x004b69af,401,png_handle_PLTE,_png_handle_PLTE
PUB,.text,0x000b6b40,0x004b6b40,420,png_handle_IHDR,_png_handle_IHDR
PUB,.text,0x000b6ce4,0x004b6ce4,604,png_decompress_chunk,_png_decompress_chunk
PUB,.text,0x000b6f40,0x004b6f40,304,png_crc_finish,_png_crc_finish
PUB,.text,0x000b7070,0x004b7070,41,png_crc_read,_png_crc_read
PUB,.text,0x000b7099,0x004b7099,37,png_get_uint_32,_png_get_uint_32
PUB,.text,0x000b70be,0x004b70be,1,jpeg_mem_term,_jpeg_mem_term
PUB,.text,0x000b70bf,0x004b70bf,3,jpeg_mem_init,_jpeg_mem_init
PUB,.text,0x000b70c2,0x004b70c2,22,jpeg_open_backing_store,_jpeg_open_backing_store
PUB,.text,0x000b70d8,0x004b70d8,5,jpeg_mem_available,_jpeg_mem_available
PUB,.text,0x000b70dd,0x004b70dd,11,jpeg_free_large,_jpeg_free_large
PUB,.text,0x000b70e8,0x004b70e8,11,jpeg_get_large,_jpeg_get_large
PUB,.text,0x000b70f3,0x004b70f3,11,jpeg_free_small,_jpeg_free_small
PUB,.text,0x000b70fe,0x004b70fe,11,jpeg_get_small,_jpeg_get_small
PUB,.text,0x000b7109,0x004b7109,2786,jinit_1pass_quantizer,_jinit_1pass_quantizer
PUB,.text,0x000b7beb,0x004b7beb,4637,jinit_2pass_quantizer,_jinit_2pass_quantizer
PUB,.text,0x000b8e08,0x004b8e08,1510,jinit_merged_upsampler,_jinit_merged_upsampler
PUB,.text,0x000b93ee,0x004b93ee,1554,jinit_color_deconverter,_jinit_color_deconverter
PUB,.text,0x000b9a00,0x004b9a00,1599,jinit_upsampler,_jinit_upsampler
PUB,.text,0x000ba03f,0x004ba03f,715,jinit_d_post_controller,_jinit_d_post_controller
PUB,.text,0x000ba30a,0x004ba30a,627,jinit_inverse_dct,_jinit_inverse_dct
PUB,.text,0x000ba57d,0x004ba57d,3475,jinit_phuff_decoder,_jinit_phuff_decoder
PUB,.text,0x000bb310,0x004bb310,1343,jinit_huff_decoder,_jinit_huff_decoder
PUB,.text,0x000bb84f,0x004bb84f,205,jpeg_huff_decode,_jpeg_huff_decode
PUB,.text,0x000bb91c,0x004bb91c,301,jpeg_fill_bit_buffer,_jpeg_fill_bit_buffer
PUB,.text,0x000bba49,0x004bba49,894,jpeg_make_d_derived_tbl,_jpeg_make_d_derived_tbl
PUB,.text,0x000bbdc7,0x004bbdc7,3483,jinit_d_coef_controller,_jinit_d_coef_controller
PUB,.text,0x000bcb62,0x004bcb62,1561,jinit_d_main_controller,_jinit_d_main_controller
PUB,.text,0x000bd17b,0x004bd17b,80,jpeg_idct_1x1,_jpeg_idct_1x1
PUB,.text,0x000bd1cb,0x004bd1cb,483,jpeg_idct_2x2,_jpeg_idct_2x2
PUB,.text,0x000bd3ae,0x004bd3ae,871,jpeg_idct_4x4,_jpeg_idct_4x4
PUB,.text,0x000bd715,0x004bd715,1646,jpeg_idct_islow,_jpeg_idct_islow
PUB,.text,0x000bdd83,0x004bdd83,1188,jpeg_idct_ifast,_jpeg_idct_ifast
PUB,.text,0x000be227,0x004be227,1327,jpeg_idct_float,_jpeg_idct_float
